n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
100,10.0,2,1,0.868399097318998,0.008129362034514203,0.0008309985241750873,0.028827045012888287,0.17890036864409475,0.34831704362103
100,10.0,2,2,0.838156697219187,0.009026181245622645,0.0010712282583523896,0.03272962355958879,0.19863639304468528,0.3954718810758517
100,10.0,2,3,0.8312484476576859,0.009851987614112108,0.001203350293429197,0.03468933976640658,0.2168096596705497,0.4191511223990538
100,10.0,2,4,0.8128761831118876,0.010831292950775107,0.0014116330389439802,0.037571705297257674,0.238360930852755,0.4539787309830188
200,,2,1,0.8756794672068515,0.007008250450933737,0.0007935411453446706,0.028169862359349054,0.15422841102402848,0.3403763088389021
200,,2,2,0.8323266923832124,0.008439921539404732,0.0011143163983572649,0.03338137801765027,0.18573475609971055,0.40334702699862335
200,,2,3,0.8261107407094805,0.009446514214713191,0.0012561416371749763,0.03544208849905683,0.20788653134635082,0.42824658164674934
200,,2,4,0.815670023731154,0.010312308833132508,0.0013950673646467382,0.03735060059285176,0.22693980708283304,0.4513071239232269
200,3.0,2,1,0.6416495978038984,0.02628898557670798,0.0025985445264908816,0.050975921046028015,0.5785336156742339,0.6159418041867658
200,3.0,2,2,0.6380077439511598,0.0261662769369145,0.002621840833263298,0.051203914237715246,0.5758332043994417,0.6186966448046202
200,3.0,2,3,0.6316785303086402,0.02618253099961553,0.002698146568964605,0.05194368651688677,0.5761909025554389,0.6276353096285247
200,3.0,2,4,0.6311933235437385,0.026126409284531044,0.0027034949757744967,0.05199514377107247,0.574955849241916,0.6282570673786793
200,5.0,2,1,0.7996683055217007,0.017121582371896465,0.0014021766498696782,0.03744564927824964,0.3767893944319279,0.4524555967230944
200,5.0,2,2,0.77526904114013,0.017581126934186064,0.0015713951136349079,0.03964082634904207,0.3869024501985372,0.4789799105118035
200,5.0,2,3,0.774041768982573,0.017470688874438912,0.0016494963810794292,0.04061399242969631,0.3844720738027977,0.4907386714952549
200,5.0,2,4,0.758119199176644,0.01809524603847413,0.0017795635078012725,0.04218487297362969,0.398216511116677,0.5097196134093511
200,7.0,2,1,0.8530285177922646,0.011678311311873068,0.0009700355755601694,0.031145394130756628,0.2570010032723858,0.37632964465094093
200,7.0,2,2,0.827435866761998,0.01233215994069758,0.0011867511927970032,0.034449255330079386,0.2713900488380175,0.4162501833314691
200,7.0,2,3,0.8134465281025515,0.012871458880894016,0.0013622706346371537,0.03690895060330426,0.2832582346563992,0.44597066926387263
