n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
200,,2,2,0.9067241280758707,0.011900886873955338,0.0016000177094425568,0.04000022136741942,0.12999845502575705,0.30235863557586984
200,,2,3,0.8894803193426336,0.013806332032856014,0.0019125865104581464,0.04373312829489958,0.150812443883637,0.33057539555220167
200,,2,4,0.8693454504245877,0.015908951934698944,0.0022614920244536647,0.04755514719200925,0.17378025642071596,0.35946574613952453
200,3.0,2,1,0.6944612990447452,0.043842576978167284,0.005271845652473502,0.07260747656043076,0.4789111376214028,0.5488344012840923
200,3.0,2,2,0.6904585717393782,0.04390288680057577,0.005344799084012609,0.07310813281716753,0.4795699274930332,0.5526188239073819
200,3.0,2,3,0.689238995015059,0.04385089552318226,0.005375560595468327,0.07331821462275474,0.4790020046308503,0.554206816321554
200,3.0,2,4,0.6846439832239206,0.0439169767774449,0.005454595458706084,0.07385523311659156,0.4797238383102466,0.5582660983336222
200,5.0,2,1,0.8598721009609577,0.027162348012248445,0.0023908767891884573,0.04889659281778698,0.296705893759216,0.3696056317512511
200,5.0,2,2,0.8482591322054832,0.02759368001097818,0.0026074621968978024,0.05106331556898555,0.3014175168535208,0.38598372447993795
200,5.0,2,3,0.8328340801452375,0.02837998907421796,0.0028780016729543084,0.05364700991625077,0.310006705581768,0.4055136738371807
200,5.0,2,4,0.8176557175169986,0.029424594258010178,0.0031408018782444038,0.056042857513196126,0.32141737282389365,0.4236237038744184
200,7.0,2,1,0.9116025802370851,0.01776304481073533,0.0015098150933169935,0.03885633916514773,0.19403330242575584,0.2937121168788484
200,7.0,2,2,0.8911207884842028,0.018744968474047333,0.0018677941754566382,0.043217984398357105,0.20475927272828398,0.326681461959857
200,7.0,2,3,0.8794945344716583,0.019572010395065936,0.0020772040346642173,0.04557635389831242,0.21379340380714024,0.34450819790814946
200,7.0,2,4,0.8586795470551145,0.02119980368952954,0.002438242113877521,0.04937855925275181,0.2315744831185198,0.3732487794311294
200,10.0,2,1,0.9226194307834117,0.012599653654524885,0.0013234853035857576,0.03637973754146335,0.1376313821226577,0.2749916732862008
200,10.0,2,2,0.9041688286821801,0.013198154363604993,0.0016460258906645854,0.040571244627994656,0.14416906022482553,0.3066749570372866
200,10.0,2,3,0.8895699715884062,0.014606036319158949,0.0019105803571714465,0.04371018596587581,0.15954795433743102,0.33040197622942236
200,10.0,2,4,0.8681140306150741,0.016630433529664975,0.002277748718129625,0.04772576576787035,0.18166130710781744,0.36075543899715656
