n_estimators,max_depth,min_samples_split,min_samples_leaf,R-squared,MAE,MSE,RMSE,RAE,RRSE
50,10.0,10,1,0.7972603260376843,0.010157206111540012,0.0013919071958728674,0.03730827248577542,0.2235265092185243,0.45079567361285655
50,10.0,10,2,0.79345535083679,0.010326991975324499,0.001407531267059388,0.03751707967125623,0.22726293447460724,0.4533186898117415
50,10.0,10,4,0.8044415902992469,0.010707359174700396,0.0013693364035928823,0.03700454571526155,0.23563355838083316,0.4471257445331796
50,20.0,2,1,0.8001819950308535,0.008695238541442971,0.0011874027566084562,0.034458710895917975,0.1913534387948374,0.4163644348871589
50,20.0,2,2,0.8135708399491797,0.009238620834177152,0.0012344455058505442,0.03513467668629589,0.20331148569594673,0.4245321262196601
50,20.0,2,4,0.8161806544820495,0.010339968564543077,0.0012926721216379637,0.03595374975768124,0.22754850628025328,0.43442898212726305
50,20.0,5,1,0.8221485371300641,0.00904174680629654,0.001193977476923208,0.03455397917640178,0.198978939548444,0.41751556105337334
50,20.0,5,2,0.8186641004715485,0.00926415080195405,0.0012188086007360564,0.03491143939650808,0.2038733158404732,0.42183475114114966
50,20.0,5,4,0.8161806544820495,0.010339968564543077,0.0012926721216379637,0.03595374975768124,0.22754850628025328,0.43442898212726305
50,20.0,10,1,0.7977817221943472,0.009960963824576433,0.0013902252180775351,0.03728572405194158,0.21920786559897704,0.450523220997343
50,20.0,10,2,0.7938701247527942,0.01018944379894107,0.001405456224177038,0.037489414828415744,0.22423595408465236,0.4529844156512741
50,20.0,10,4,0.8046554847676068,0.010653112987536604,0.0013681117589544663,0.0369879947949935,0.23443977923310463,0.4469257598446901
50,30.0,2,1,0.800123596391017,0.008702611942626105,0.0011879093201038454,0.034466060408811526,0.19151570296565706,0.4164532390154347
50,30.0,2,2,0.8135708399491797,0.009238620834177152,0.0012344455058505442,0.03513467668629589,0.20331148569594673,0.4245321262196601
50,30.0,2,4,0.8161806544820495,0.010339968564543077,0.0012926721216379637,0.03595374975768124,0.22754850628025328,0.43442898212726305
50,30.0,5,1,0.8221485371300641,0.00904174680629654,0.001193977476923208,0.03455397917640178,0.198978939548444,0.41751556105337334
50,30.0,5,2,0.8186641004715485,0.00926415080195405,0.0012188086007360564,0.03491143939650808,0.2038733158404732,0.42183475114114966
50,30.0,5,4,0.8161806544820495,0.010339968564543077,0.0012926721216379637,0.03595374975768124,0.22754850628025328,0.43442898212726305
50,30.0,10,1,0.7977817221943472,0.009960963824576433,0.0013902252180775351,0.03728572405194158,0.21920786559897704,0.450523220997343
50,30.0,10,2,0.7938701247527942,0.01018944379894107,0.001405456224177038,0.037489414828415744,0.22423595408465236,0.4529844156512741
50,30.0,10,4,0.8046554847676068,0.010653112987536604,0.0013681117589544663,0.0369879947949935,0.23443977923310463,0.4469257598446901
100,,2,1,0.7990567690274836,0.00873681736158996,0.0012027344714052968,0.034680462387420626,0.19226845109475735,0.41904385707227093
100,,2,2,0.8109480102030053,0.009172372228263002,0.0012388531879412269,0.03519734631959101,0.20185357301228468,0.42528936309164644
100,,2,4,0.8141270358352919,0.010312080242349631,0.001322092132972741,0.03636058488215971,0.22693477655581853,0.4393447689426018
100,,5,1,0.8238680119245462,0.008929507246876762,0.0011865662298141916,0.03444657065390097,0.19650891810378474,0.4162177444023618
100,,5,2,0.8161738760263137,0.009187848274929297,0.0012210811785527058,0.03494397199164265,0.20219414960882431,0.42222784232873156
100,,5,4,0.8141270358352919,0.010312080242349631,0.001322092132972741,0.03636058488215971,0.22693477655581853,0.4393447689426018
100,,10,1,0.7970221716043631,0.009905137371845816,0.0013796527670014887,0.03714367734893098,0.2179793100332147,0.4488068713809794
100,,10,2,0.7936114283217311,0.010121105967766436,0.0013948105819553787,0.03734716297063779,0.22273206446360036,0.45126558715086196
100,,10,4,0.8033395230106521,0.01060881834330089,0.0013887966339295387,0.037266561874279985,0.23346500062820494,0.450291684498564
100,10.0,2,1,0.7977734514550634,0.009065413139810559,0.001209582484965126,0.03477905238739443,0.19949975726724364,0.42023511955880466
100,10.0,2,2,0.8101510433399834,0.009374115412343861,0.0012444058854233192,0.03527613762054059,0.20629327318190027,0.42624139799489585
100,10.0,2,4,0.813910654780533,0.010374570102824639,0.001323437706621366,0.03637908336697567,0.2283099716852805,0.4395682860439795
100,10.0,5,1,0.823382596473633,0.009188411442111674,0.0011896870519658817,0.034491840367917186,0.2022065430557034,0.41676473813497117
100,10.0,5,2,0.8154761638929278,0.009374248226345866,0.0012248267195872616,0.034997524477986465,0.20629619597877152,0.4228749167587848
100,10.0,5,4,0.813910654780533,0.010374570102824639,0.001323437706621366,0.03637908336697567,0.2283099716852805,0.4395682860439795
100,10.0,10,1,0.7963548185905536,0.0100953946486063,0.0013825707541471751,0.03718293633035421,0.22216624337499027,0.44928123746112386
100,10.0,10,2,0.7931918040202279,0.010252205731571571,0.0013970952605213264,0.03737773749869468,0.22561713662231545,0.4516350190235399
100,10.0,10,4,0.8031637845940619,0.010662533268332549,0.001389823655907616,0.03728033873112765,0.23464708845367696,0.4504581501923395
100,20.0,2,1,0.799109126905576,0.008733039837271257,0.001202298595432481,0.034674177646088176,0.19218532027953364,0.4189679185735499
100,20.0,2,2,0.8109480102030053,0.009172372228263002,0.0012388531879412269,0.03519734631959101,0.20185357301228468,0.42528936309164644
100,20.0,2,4,0.8141270358352919,0.010312080242349631,0.001322092132972741,0.03636058488215971,0.22693477655581853,0.4393447689426018
100,20.0,5,1,0.8238680118627665,0.008929497707261636,0.0011865662301815993,0.03444657065923398,0.1965087081684103,0.4162177444668006
100,20.0,5,2,0.8161738760263137,0.009187848274929297,0.0012210811785527058,0.03494397199164265,0.20219414960882431,0.42222784232873156
100,20.0,5,4,0.8141270358352919,0.010312080242349631,0.001322092132972741,0.03636058488215971,0.22693477655581853,0.4393447689426018
100,20.0,10,1,0.7970221716043631,0.009905137371845816,0.0013796527670014887,0.03714367734893098,0.2179793100332147,0.4488068713809794
100,20.0,10,2,0.7936114283217311,0.010121105967766436,0.0013948105819553787,0.03734716297063779,0.22273206446360036,0.45126558715086196
100,20.0,10,4,0.8033395230106521,0.01060881834330089,0.0013887966339295387,0.037266561874279985,0.23346500062820494,0.450291684498564
100,30.0,2,1,0.7990567690274836,0.00873681736158996,0.0012027344714052968,0.034680462387420626,0.19226845109475735,0.41904385707227093
100,30.0,2,2,0.8109480102030053,0.009172372228263002,0.0012388531879412269,0.03519734631959101,0.20185357301228468,0.42528936309164644
100,30.0,2,4,0.8141270358352919,0.010312080242349631,0.001322092132972741,0.03636058488215971,0.22693477655581853,0.4393447689426018
100,30.0,5,1,0.8238680119245462,0.008929507246876762,0.0011865662298141916,0.03444657065390097,0.19650891810378474,0.4162177444023618
100,30.0,5,2,0.8161738760263137,0.009187848274929297,0.0012210811785527058,0.03494397199164265,0.20219414960882431,0.42222784232873156
100,30.0,5,4,0.8141270358352919,0.010312080242349631,0.001322092132972741,0.03636058488215971,0.22693477655581853,0.4393447689426018
100,30.0,10,1,0.7970221716043631,0.009905137371845816,0.0013796527670014887,0.03714367734893098,0.2179793100332147,0.4488068713809794
100,30.0,10,2,0.7936114283217311,0.010121105967766436,0.0013948105819553787,0.03734716297063779,0.22273206446360036,0.45126558715086196
100,30.0,10,4,0.8033395230106521,0.01060881834330089,0.0013887966339295387,0.037266561874279985,0.23346500062820494,0.450291684498564
200,,2,1,0.8063525006218197,0.008628597279426282,0.0011692618565122795,0.03419447113953189,0.1898868850491589,0.41317162720567807
200,,2,2,0.8137366361927931,0.009125396687507923,0.0012220368849244871,0.03495764415581357,0.20081979674267592,0.4223930430214071
200,,2,4,0.8139614962383158,0.01025916264731072,0.0013168422064212906,0.03628832052356916,0.22577023532613447,0.43847159905189065
200,,5,1,0.8262091624548201,0.00882679886943286,0.0011736076717808988,0.034257957787657146,0.19424864644783688,0.4139387360638532
200,,5,2,0.8186345875455195,0.009154425517197862,0.0012076672308878856,0.034751506886578104,0.2014586252646175,0.41990228740743035
200,,5,4,0.8139614962383158,0.01025916264731072,0.0013168422064212906,0.03628832052356916,0.22577023532613447,0.43847159905189065
200,,10,1,0.79591300340885,0.009937349069372926,0.0013796851618742717,0.03714411342156751,0.21868818294818462,0.44881214044450957
200,,10,2,0.795759194044322,0.010158773900530122,0.001382318347876391,0.037179542061144204,0.22356101106837378,0.4492402245228933
200,,10,4,0.8038233434061542,0.010588455323558597,0.0013876300016499206,0.03725090605139586,0.23301687791905057,0.450102515267378
200,10.0,2,1,0.8048150648946436,0.008975111990080598,0.00117782212953604,0.03431941330407674,0.19751252765351898,0.41468130276758247
200,10.0,2,2,0.8126411195735178,0.009328678970401707,0.0012280625535902945,0.035043723454996824,0.2052933673862405,0.42343313877159844
200,10.0,2,4,0.8137027821118809,0.010322690463395442,0.0013183942616300948,0.0363096992776048,0.22716827242528922,0.4387299184321347
200,10.0,5,1,0.8255013455438892,0.009102921922177588,0.0011780595123069024,0.0343228715626607,0.2003252014982132,0.4147230888891049
200,10.0,5,2,0.8174914382505067,0.009344337936772548,0.0012141715166087107,0.03484496400642008,0.20563796944042817,0.42103152932848537
200,10.0,5,4,0.8137027821118809,0.010322690463395442,0.0013183942616300948,0.0363096992776048,0.22716827242528922,0.4387299184321347
200,10.0,10,1,0.7954062133255448,0.010118273925613212,0.0013809069316702855,0.03716055612703187,0.222669740583439,0.44901081757405636
200,10.0,10,2,0.7953690204303434,0.010289429645582382,0.0013846792070268865,0.037211277954766434,0.22643631184303228,0.4496236891700059
200,10.0,10,4,0.803686850327645,0.010644710060455554,0.0013883411845219114,0.03726045067523891,0.23425485860266562,0.45021784291049916
200,20.0,2,1,0.8063671862112379,0.00862759356485456,0.0011691289295435953,0.034192527393329605,0.1898647966114522,0.41314814092984137
200,20.0,2,2,0.8137366361927931,0.009125396687507923,0.0012220368849244871,0.03495764415581357,0.20081979674267592,0.4223930430214071
200,20.0,2,4,0.8139614962383158,0.01025916264731072,0.0013168422064212906,0.03628832052356916,0.22577023532613447,0.43847159905189065
200,20.0,5,1,0.8262091629643953,0.008826785059531902,0.0011736076698557133,0.034257957759558776,0.19424834253759624,0.41393873572434065
200,20.0,5,2,0.8186345875455195,0.009154425517197862,0.0012076672308878856,0.034751506886578104,0.2014586252646175,0.41990228740743035
200,20.0,5,4,0.8139614962383158,0.01025916264731072,0.0013168422064212906,0.03628832052356916,0.22577023532613447,0.43847159905189065
200,20.0,10,1,0.79591300340885,0.009937349069372926,0.0013796851618742717,0.03714411342156751,0.21868818294818462,0.44881214044450957
200,20.0,10,2,0.795759194044322,0.010158773900530122,0.001382318347876391,0.037179542061144204,0.22356101106837378,0.4492402245228933
200,20.0,10,4,0.8038233434061542,0.010588455323558597,0.0013876300016499206,0.03725090605139586,0.23301687791905057,0.450102515267378
200,30.0,2,1,0.8063525006218197,0.008628597279426282,0.0011692618565122795,0.03419447113953189,0.1898868850491589,0.41317162720567807
200,30.0,2,2,0.8137366361927931,0.009125396687507923,0.0012220368849244871,0.03495764415581357,0.20081979674267592,0.4223930430214071
200,30.0,2,4,0.8139614962383158,0.01025916264731072,0.0013168422064212906,0.03628832052356916,0.22577023532613447,0.43847159905189065
200,30.0,5,1,0.8262091624548201,0.00882679886943286,0.0011736076717808988,0.034257957787657146,0.19424864644783688,0.4139387360638532
200,30.0,5,2,0.8186345875455195,0.009154425517197862,0.0012076672308878856,0.034751506886578104,0.2014586252646175,0.41990228740743035
200,30.0,5,4,0.8139614962383158,0.01025916264731072,0.0013168422064212906,0.03628832052356916,0.22577023532613447,0.43847159905189065
200,30.0,10,1,0.79591300340885,0.009937349069372926,0.0013796851618742717,0.03714411342156751,0.21868818294818462,0.44881214044450957
200,30.0,10,2,0.795759194044322,0.010158773900530122,0.001382318347876391,0.037179542061144204,0.22356101106837378,0.4492402245228933
200,30.0,10,4,0.8038233434061542,0.010588455323558597,0.0013876300016499206,0.03725090605139586,0.23301687791905057,0.450102515267378
